review_id,review_snippet,score,pred_sentiment,action,summary,ner_locations,Discount_Code,true_sentiment,Rec_1_City,Rec_1_Country,Rec_1_Reason,Rec_1_Activities,Rec_2_City,Rec_2_Country,Rec_2_Reason,Rec_2_Activities,Rec_3_City,Rec_3_Country,Rec_3_Reason,Rec_3_Activities
37d1b862-8e3a-4f20-a178-1c286dbfb0b4,iberville suites review having read number reviews...,3,positive,RECOMMENDATION,Overall experience at Iberville Suites was positive despite some issues with room condition.,,,neutral,Bordeaux,France,RAG_Activity_Match,"Wine château tour, Riverside walk",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Bordeaux,France,RAG_Activity_Match,"Wine tasting, Vineyard tour"
20349349-8262-41cd-9647-06cef4ec2f11,"form function lobby public areas beautiful, hallwa...",2,negative,DISCOUNT,"The hotel has beautiful public areas, but the room layout and lighting are poorly designed, making it awkward for guests.",,SORRY_2026,negative,,,,,,,,,,,,
d99efdda-af88-40d5-b03e-3af0cf5ac6aa,wonderful place centrally located wife singapore w...,5,positive,RECOMMENDATION,"The hotel offers a wonderful experience with a great location, friendly staff, and impressive amenities.",singapore,,positive,Zurich,Switzerland,RAG_Activity_Match,"Lake Zurich cruise, Chocolate factory visit",Zurich,Switzerland,RAG_Activity_Match,"Lake cruise, Museum visit",Basel,Switzerland,RAG_Activity_Match,"Museum visit, Rhine River walk"
4dbcac1c-f85b-439e-a66d-e4e8d21baf83,pretty hotel hotel pretty beach beautiful alot pal...,3,neutral,DISCOUNT,"The hotel has a beautiful location and nice amenities, but the service and food quality were disappointing.",,SORRY_2026,neutral,,,,,,,,,,,,
8cb00438-31a6-411d-a53a-4b780b2815db,nice place sunscape punta cana grand nice place.th...,4,positive,RECOMMENDATION,"The hotel has friendly staff and a nice atmosphere, but the food and bed comfort were average.",punta cana grand,,positive,Varna,Bulgaria,RAG_Activity_Match,"Beach day, Nightlife tour",Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit"
c47758e0-efa1-47bb-abf8-2bb7b6624b42,"lousy service, stayed week, rooms housekeeping ok....",1,negative,DISCOUNT,"The review highlights poor service, billing issues, and a lack of basic amenities, leading to a disappointing experience.",,SORRY_2026,negative,,,,,,,,,,,,
4f0b01ca-53f3-40b4-88c8-b60d5bb42240,worst sleep hip tooooo hip nite club building call...,1,negative,DISCOUNT,"The reviewer had a terrible experience due to loud music, poor customer service, and cold breakfast.",,SORRY_2026,negative,,,,,,,,,,,,
31dc34ac-5dbc-4d0e-b285-3248b902d579,lousy desk service stayed friend biz trip 2 nites ...,1,negative,DISCOUNT,The review expresses dissatisfaction with the desk service and booking issues experienced during the stay.,,SORRY_2026,negative,,,,,,,,,,,,
6c3d92f1-dd75-42ec-a01c-db46ed4330c7,"nice bed breakfast nice thing, booked hotel easyje...",2,negative,DISCOUNT,"The hotel experience was marred by renovation issues, poor service, and inadequate room conditions despite some positive aspects like location and bed comfort.",,SORRY_2026,negative,,,,,,,,,,,,
172bc6f3-1a3c-4be6-8e7a-532ab4d51213,terrible quality price understood hot market singa...,1,negative,DISCOUNT,"The hotel offers poor value for money with high prices and inadequate quality, making it suitable only for transit stays.",singapore,SORRY_2026,negative,,,,,,,,,,,,
3bc46d5b-a903-4963-9144-6bcef100343f,poor customer service stayed leg 3-week journey ch...,2,negative,DISCOUNT,"The review highlights poor customer service, an arrogant staff, and inadequate accommodations, leading to a negative experience.",china,SORRY_2026,negative,,,,,,,,,,,,
a0cd6e5d-7bda-44e8-a2ea-b8b6d32ed7db,expected probably time all-inclusive coming heels ...,3,neutral,DISCOUNT,"The review provides a mix of observations about the hotel experience, highlighting both positive aspects like the beach and pool maintenance, and negative points regarding food quality and variety.","punta cana, sun beach, sunscape beach",SORRY_2026,neutral,,,,,,,,,,,,
e443cff1-3ca2-46f9-86f5-d21bf34bfbe3,phenomenal people ok accomodations just returned t...,3,negative,DISCOUNT,"The review highlights significant dissatisfaction with the accommodations and noise levels, despite praising the staff and some aspects of the food and activities.",bavaro beach golf resort,SORRY_2026,neutral,,,,,,,,,,,,
aa5b96f8-d976-4c6a-937a-fd6a66ad7d06,"big disappointment, desperate need major refurbish...",2,negative,DISCOUNT,"The hotel is in desperate need of refurbishment and has poor housekeeping, despite its unique architectural features and prime location.",,SORRY_2026,negative,,,,,,,,,,,,
662a3756-0856-419c-80f3-d7902ab8529e,not stay travel quite frequently london u.s. busin...,1,negative,DISCOUNT,"The reviewer experienced unbearable noise from an adjacent hotel during their stay, leading to a negative impression.","london, chesterfield, u.s.",SORRY_2026,negative,,,,,,,,,,,,
afc0db08-3ede-479c-af35-30d9d07a0eb7,"it__Ç_é_ basic adequate property, it__Ç_é_ basic a...",5,positive,RECOMMENDATION,"The hotel is basic but offers good value and a convenient location, though it may not meet expectations for luxury.",san lorenzo,,positive,Milan,Italy,RAG_Activity_Match,"Shopping spree, Art gallery visit",Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour",Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class"
63c05123-a658-4433-be02-887147d85217,needs improvements just got trip punta cana july 9...,2,negative,DISCOUNT,"The review expresses disappointment with the hotel's condition, service, and entertainment compared to previous visits.",punta cana,SORRY_2026,negative,,,,,,,,,,,,
a48f0072-a3cd-4604-a4c1-0af46ece06ca,"beautiful romantic rooms view view, room 5200 buil...",4,positive,RECOMMENDATION,The review highlights beautiful views and amenities but also mentions housekeeping issues and cleanliness concerns.,,,positive,Malaga,Spain,RAG_Activity_Match,"Beach day, Tapas tour",Valencia,Spain,RAG_Activity_Match,"Paella workshop, City of Arts and Sciences visit",Lisbon,Portugal,RAG_Activity_Match,"Fado music show, Day trip to Sintra"
5c245e5c-c8f2-4cc2-bc6a-c0d8c79ce295,"dump just horrible, n't stay, worst maddening wast...",1,negative,DISCOUNT,"The hotel experience was extremely disappointing, with poor conditions, long wait times for shuttles, and a lack of security, making it feel like a waste of money.",inn,SORRY_2026,negative,,,,,,,,,,,,
db40dd3e-e8e7-41be-9a5c-97c20a4e6bd7,"not return given room fan did not work bathroom, c...",1,negative,DISCOUNT,"The review expresses dissatisfaction with the hotel's service, room conditions, and additional charges, leading to a strong recommendation against staying there.",san francisco,SORRY_2026,negative,,,,,,,,,,,,
aec8dd6f-5ac7-438a-add4-1cc0a33ae853,"great choice price right, stayed millenium long th...",4,positive,RECOMMENDATION,"The reviewer had a great stay at the Millennium hotel, praising its cleanliness, comfort, and views, despite some minor drawbacks.","new jersey, brooklyn, brooklyn river, millenium",,positive,Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour"
6dc72573-fe5e-47e3-908e-832ece6cd3b3,basic ok went bunch lads celebrate 40th birthday l...,3,neutral,DISCOUNT,"The hotel is basic but comfortable, with friendly staff and a convenient location, making it suitable for a group celebration.",berlin,SORRY_2026,neutral,,,,,,,,,,,,
5c0dcef9-1384-4df2-82ba-f6e58e3288f2,"sad blindfolded dropped place thing know island, h...",1,negative,DISCOUNT,"The review expresses significant dissatisfaction with the hotel's condition, amenities, and food quality, highlighting a poor experience overall.","las, puerto rico, florida, san juan",SORRY_2026,negative,,,,,,,,,,,,
05952062-7cc8-421d-8fb3-a66d759b4b86,ok not great let say weather fantastic resort beau...,3,neutral,DISCOUNT,"The resort has beautiful surroundings and friendly staff, but the food quality and some amenities were disappointing.",,SORRY_2026,neutral,,,,,,,,,,,,
3061f8aa-6ba3-435d-8608-a01ee4964762,superb comfortable stay hotel excellent standard f...,5,positive,RECOMMENDATION,"The hotel offers a superb and comfortable stay with excellent standards and friendly staff, making it a great base for sightseeing in London.",london,,positive,Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Barcelona,Spain,RAG_Activity_Match,"City tour, Nightlife tour, Food tasting"
766c33f1-07d4-42da-858a-3f20288186d9,great location n't stay long needed place stay sea...,2,negative,DISCOUNT,The hotel has a great location but the room quality and comfort were lacking.,"portland, seattle, hilton",SORRY_2026,negative,,,,,,,,,,,,
e031bcf5-d906-4d18-a5a0-0b9965f15cc8,phrase pay rang truer great things hotel location ...,1,negative,DISCOUNT,"The hotel experience was disappointing due to a tiny room, unpleasant smells, and an overall feeling of being trapped.",amsterdam,SORRY_2026,negative,,,,,,,,,,,,
5bc43436-f9c6-4b4f-9821-03e9212bf037,decent small stayed nights 18th 2005. neat tidy st...,3,positive,RECOMMENDATION,"The hotel offers a decent stay with helpful staff, a tidy environment, and a great location near attractions.","barcelona, paris",,neutral,Barcelona,Spain,NER_Location_Match,"City tour, Nightlife tour, Food tasting",Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)"
5463d00b-4e82-4750-9fd7-0efb2b7ed102,orto medici hotel florence medium-priced hotel off...,5,positive,RECOMMENDATION,"The Orto Medici Hotel in Florence offers a good price-service ratio with clean, well-appointed rooms, a great breakfast, and friendly staff, all within a convenient location.",,,positive,Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class",Florence,Italy,RAG_Activity_Match,"Uffizi Gallery visit, Gelato tasting",Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk"
e85952c9-2876-4dbe-baa4-f01157784b76,hardest bed life husband spent week paris jan. 200...,2,negative,DISCOUNT,"The hotel had a cozy appearance and convenient location, but the bed was extremely uncomfortable, leading to a poor sleep experience.","marriott, paris",SORRY_2026,negative,,,,,,,,,,,,
ff96d927-d882-4bd1-bda4-7d39d0d70daf,doubtful return stayed park shore 2 times year.my ...,2,negative,DISCOUNT,"The review highlights both positive aspects like location and staff, and negative experiences with room conditions and amenities.",,SORRY_2026,negative,,,,,,,,,,,,
af8133b4-09e1-4cc5-a75a-22ab96b8b149,"great place, mediocre attitude, stayed hotel 25th ...",2,negative,DISCOUNT,The hotel experience was disappointing due to poor service and cleanliness despite a good location.,paris,SORRY_2026,negative,,,,,,,,,,,,
6ebe8fc3-0b87-4997-b82c-0ea0d2c579d2,"loved minute, spent 1 week riu taino, no complaint...",5,positive,RECOMMENDATION,"The reviewer had a wonderful week at Riu Taino, praising the friendly people, good food, and clean rooms, and highly recommends the place.",,,positive,Crete,Greece,RAG_Activity_Match,"Beach day, Local winery tour",Rhodes,Greece,RAG_Activity_Match,"Medieval city tour, Beach day",Crete,Greece,RAG_Activity_Match,"Beach day, Cooking class"
913692cc-acc5-41fe-b12b-4fdb374e57c4,"good modern hotel nice hotel good madrid location,...",4,positive,RECOMMENDATION,"The hotel is modern, well-located in Madrid, and offers a comfortable stay with nice and helpful staff.",madrid,,positive,Madrid,Spain,NER_Location_Match,"Cultural show (Flamenco), Food tasting",Madrid,Spain,NER_Location_Match,"Prado Museum visit, Tapas crawl",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
990d8975-76a9-41ae-9b64-d0629799d0e1,mercure ginza hotel hotel located central ginza di...,2,negative,DISCOUNT,"The Mercure Ginza Hotel has small rooms and limited facilities, with language barriers and a lack of leisure options, making for a disappointing stay.",tokyo,SORRY_2026,negative,,,,,,,,,,,,
45e7df14-555d-4fde-8e8f-cf713300a307,unhelpful unfriendly staff hotel excellent locatio...,2,negative,DISCOUNT,The review highlights unhelpful and unfriendly staff despite the hotel's excellent location.,las ramblas,SORRY_2026,negative,,,,,,,,,,,,
24a53116-ebc8-480d-88e0-23e233b664e4,okay room great beach chose caribe hilton hotel sp...,4,positive,RECOMMENDATION,"The hotel has a great beach and stunning grounds, but the room felt dated and the food prices were high.",,,positive,Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Corfu,Greece,RAG_Activity_Match,"Beach day, Old Town stroll",Hvar,Croatia,RAG_Activity_Match,"Boat excursion, Wine tasting"
0d1bde75-3719-41a6-a2c5-80ffbfcf8688,"good value, spent 3 nights weekend october 100/nig...",5,positive,RECOMMENDATION,"The hotel offers great value with modern design, spacious rooms, helpful staff, and a good location.","barcelona, catalunya",,positive,Barcelona,Spain,NER_Location_Match,"City tour, Nightlife tour, Food tasting",Valencia,Spain,RAG_Activity_Match,"Paella workshop, City of Arts and Sciences visit",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
c1ea30a5-bbe2-42bd-a522-6d3854a1761c,"nasty n't waste time money site late, pay did not ...",1,negative,DISCOUNT,"The review expresses strong dissatisfaction with the hotel experience, highlighting issues with the room, reservation, and customer service.",new orleans,SORRY_2026,negative,,,,,,,,,,,,
164b2628-cd0b-47bf-87dc-eab8363d59cb,ok stayed 7 nights ending 23 march 08. travelled m...,2,negative,DISCOUNT,"The review provides a mixed assessment of the Oberoi Bali, highlighting both positive aspects like great staff and setting, and negative points regarding room conditions and privacy.","oberoi, bali, birmingham, villa",SORRY_2026,negative,,,,,,,,,,,,
2a2f0f62-b5c9-4ac9-82b1-d8827c44f877,"5 star, quick flight bangkok took taxi conrad, gre...",5,positive,RECOMMENDATION,"The review highlights a great experience at the Conrad hotel with excellent amenities and service, despite a minor issue with one staff member.",singapore,,positive,Zurich,Switzerland,RAG_Activity_Match,"Lake Zurich cruise, Chocolate factory visit",Vienna,Austria,RAG_Activity_Match,"Classical concert, Museum visit",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour"
565ce5ec-b9b2-49b7-8332-cbddff05f77d,good hotel want play games staff arrived hotel 10:...,2,negative,DISCOUNT,"The hotel experience was marred by unfriendly staff, noise from other guests, and technical issues with the television, despite a good location.",,SORRY_2026,negative,,,,,,,,,,,,
ee2f7980-f165-4b37-ad97-35f4d89914dd,"superb conrad not fault lovely resort, perfect, se...",5,positive,RECOMMENDATION,"The review praises the Conrad resort for its superb service, stunning interiors, and overall excellent experience.",bali,,positive,Antalya,Turkey,RAG_Activity_Match,"Beach day, Boat tour",Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour"
6934c009-187a-497d-b307-4ce47ebaffe7,great place stay taking cruise stayed night leavin...,5,positive,RECOMMENDATION,The hotel offers great amenities and is a perfect choice for those taking a cruise from Seattle.,,,positive,Hamburg,Germany,RAG_Activity_Match,"Harbor boat ride, Museum visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise",Valletta,Malta,RAG_Activity_Match,"Harbor cruise, Historical sites"
